fiscal_year,awarding_agency_id,funding_agency_id,annual_spending
2012,214,195,636407.55
2012,214,196,175331.41
2012,214,212,3636.5
2012,214,214,197633226.71
2012,214,218,7542070.48
2012,214,221,859086.58
2012,214,222,10200.0
2012,214,223,2212938.75
2012,214,227,3294034.99
2012,214,228,37731.03
2012,214,233,86291.5
2012,214,237,3104015.25
2012,214,239,349632.97
2012,214,240,83412.5
2012,214,249,237655.94
2012,214,262,1671810.0
2012,214,263,2741719.51
2012,214,315,4220366.04
2012,214,457,1076451.78
2012,214,470,10484478.17
2012,214,554,0.0
2012,214,561,7019991.82
2012,214,655,5403887.95
2012,214,685,1257096.46
2012,214,686,6363540.0
2012,214,696,56288.72
2012,214,700,77289.01
2012,214,767,5222517.76
2012,214,772,46691.04
2012,214,778,10628.5
2012,214,787,40327420.58
2012,214,806,3684985.65
2012,214,811,7765053.79
2012,214,823,1244460.4
2012,214,824,408414.93
2012,214,825,3100217.92
2012,214,827,39462065.61
2012,214,828,3283854.93
2012,214,830,40173169.51
2012,214,832,14594099.67
2012,214,840,2768674.55
2012,214,841,1774632.56
2012,214,930,1250076.36
2012,214,935,1536652.82
2012,214,1141,3763796.67
2012,214,1173,439347953.71
2012,214,1174,14248284.24
2012,214,1188,87544039.8
2012,214,1196,19579065.91
2012,214,1206,2221292.98
2012,214,1213,36636657.91
2012,214,1216,423975311.3
2012,214,1223,84587.89
2012,214,1235,395929.7
2012,217,,309566575.0
2012,227,,73483089.21
2012,227,227,350025441.170001
2012,227,1196,31305.0
2012,228,228,354422086.25
2012,233,,86177967.96
2012,233,233,300979798.54
2012,234,,69684271.0
2012,234,234,90765366.3900001
2012,235,234,1205996.24
2012,235,235,7395046.25
2012,236,,291860887.0
2012,236,236,9576821.15
2012,237,,119424.0
2012,237,237,786983204.779999
2012,239,,689777600.82
2012,239,227,1060040.08
2012,239,239,316715859.58
2012,239,700,2391816.58
2012,239,1188,11743.15
2012,239,1196,256040.9
2012,240,240,522839422.99
2012,253,252,183222118.3
2012,253,253,843210800.729999
2012,253,261,3964759.3
2012,253,262,10000.0
2012,253,263,179093.22
2012,255,255,467211484.75
2012,259,252,1938557.93
2012,259,259,2401216579.26001
2012,259,261,1913350.0
2012,259,265,6006.0
2012,259,767,1158228.85
2012,259,1188,918618.4
2012,259,1196,95543.71
2012,259,1219,8146042.7
2012,259,1223,163389.18
2012,261,39,253608989.57
2012,261,252,229908.98
2012,261,261,81918944.1799999
2012,262,252,11091586.39
2012,262,262,1396151519.0
2012,263,,1447621676.2
2012,263,263,244832128.71
2012,263,265,500.0
2012,265,265,251724184.31
2012,270,270,4431513.19
2012,271,269,5023300.83
2012,271,271,171692414.8
2012,271,272,1335283.01
2012,271,273,37699.0
2012,271,274,4987853.81
2012,271,275,2707431.0
2012,271,276,10600.0
2012,271,279,380447.67
2012,271,281,117213.7
2012,271,282,18116.0
2012,271,283,7440.0
2012,271,287,11347036.12
2012,271,288,3075631.24
2012,271,290,154851.22
2012,271,291,15000726.27
2012,271,292,37437816.69
2012,271,293,54315338.86
2012,271,299,4860.0
2012,271,300,240979.01
2012,271,301,15019495.4
2012,271,302,16226095.93
2012,271,303,825049.61
2012,271,305,6818685.45
2012,275,,6942763.83
2012,290,,125030446.22
2012,290,283,10250.0
2012,290,290,68854700.4400001
2012,291,,11273065794.99
2012,291,291,24057176.34
2012,291,292,325567517.59
2012,293,305,12690.0
2012,300,,9003773.49
2012,300,300,47958943.25
2012,301,,170676157.2
2012,302,,59344497.17
2012,305,,6583972.06
2012,308,,0.0
2012,308,308,204021381.15
2012,315,,2797599628.0
2012,315,7,57520.01
2012,315,48,184078.25
2012,315,95,144100.68
2012,315,100,5762.71
2012,315,103,42518.03
2012,315,106,11189.66
2012,315,108,26218.82
2012,315,119,9520.55
2012,315,149,9520.88
2012,315,154,363793.21
2012,315,176,27810.54
2012,315,183,3440205.17
2012,315,195,23096.21
2012,315,201,61504.11
2012,315,227,42866.39
2012,315,252,6013808.78
2012,315,253,1058987.39
2012,315,255,235014.4
2012,315,259,28503.81
2012,315,261,147411.47
2012,315,262,8500.89
2012,315,263,90743.88
2012,315,265,7696.17
2012,315,268,3407.8
2012,315,271,10848.98
2012,315,315,4895338357.14997
2012,315,457,51449.77
2012,315,491,104429.82
2012,315,496,13605.36
2012,315,503,3465.68
2012,315,538,3365.04
2012,315,539,74355.73
2012,315,554,90451.38
2012,315,636,5037.42
2012,315,655,9642.63
2012,315,685,10491.0
2012,315,700,4080.62
2012,315,731,48066.14
2012,315,751,48457.7
2012,315,767,81321.33
2012,315,769,18089.72
2012,315,770,212667.71
2012,315,772,62798.72
2012,315,773,458037.07
2012,315,776,1551778.32
2012,315,777,101943.2
2012,315,778,256668.26
2012,315,782,59253.78
2012,315,800,73444.77
2012,315,801,7115857.53
2012,315,802,12707.2
2012,315,806,7881908.12
2012,315,811,29484.84
2012,315,812,2691.54
2012,315,824,1167916.85
2012,315,827,1398.33
2012,315,862,5548.45
2012,315,925,3008.0
2012,315,930,625417.31
2012,315,1127,98461.13
2012,315,1154,4074.65
2012,315,1163,318185.15
2012,315,1173,13103085.62
2012,315,1174,900645.86
2012,315,1177,50410.97
2012,315,1178,3859.86
2012,315,1188,6312901.12
2012,315,1195,7122.06
2012,315,1196,1010996.27
2012,315,1199,64301.16
2012,315,1205,2901.06
2012,315,1208,96777.79
2012,315,1209,149755.21
2012,315,1217,120347.44
2012,315,1219,22817.93
2012,315,1220,1214273.47
2012,315,1221,8000.0
2012,315,1223,52198.49
2012,315,1226,12341.25
2012,315,1235,10450.54
2012,320,320,28932544.03
2012,457,457,140480857.89
2012,457,491,46935.9
2012,468,468,0.0
2012,470,470,15082677.69
2012,478,478,40472490.95
2012,479,48,188124168.99
2012,479,67,399271.88
2012,479,68,3000341.77
2012,479,457,10991081.03
2012,479,459,3431551.48
2012,479,465,11427523.87
2012,479,468,7316701.72
2012,479,478,5866941.36
2012,479,479,39596412.34
2012,479,488,5195081.86
2012,479,495,5107541.03
2012,479,496,10944812.0
2012,479,699,1174329.31
2012,479,770,170926.18
2012,479,880,48419431.81
2012,479,886,1308166.36
2012,479,1141,19593.3
2012,479,1146,737201.95
2012,479,1157,502271.48
2012,479,1158,11425826.69
2012,479,1162,1655322.43
2012,479,1165,105041.58
2012,486,486,342391778.21
2012,487,487,2925689188.57
2012,488,488,140506927.74
2012,491,,27395464.0
2012,491,457,51876219.12
2012,491,486,1431613.26
2012,491,491,2268758798.54001
2012,495,,193978874.0
2012,503,503,626076670.4
2012,503,561,85368569.0
2012,503,1173,68135866.0
2012,535,,375000.0
2012,538,538,102290052.9
2012,539,,813502149726.0
2012,539,539,1026961344.68
2012,552,552,49054263.74
2012,554,,10995498.62
2012,554,554,101812659.49
2012,555,555,271441351.53
2012,557,557,99343.57
2012,558,558,42690336.22
2012,559,559,20980247.7
2012,560,560,4715319.69
2012,561,106,344350.0
2012,561,116,31152.0
2012,561,175,2423861.4
2012,561,539,239427.0
2012,561,561,13932981882.9202
2012,561,828,1029001.0
2012,568,,15800000.0
2012,580,,10220953835.0
2012,580,561,0.0
2012,580,580,4622820.0
2012,588,,24354911.0
2012,588,561,20811280.53
2012,595,,66031799793.0
2012,610,610,3038532.16
2012,611,611,33515048.42
2012,617,617,3300230.07
2012,617,634,4388.08
2012,618,616,55126.44
2012,618,617,23698.44
2012,618,618,78325206.73
2012,618,626,438198.08
2012,618,630,50384.52
2012,618,634,507081.39
2012,618,636,4377073.87
2012,618,638,9272802.96
2012,618,640,33199978.77
2012,618,641,15169049.83
2012,620,620,12455.0
2012,634,7,34082505.57
2012,634,28,23094.67
2012,634,48,379995062.0
2012,634,95,225991.22
2012,634,99,9519.6
2012,634,149,30236729.43
2012,634,153,5354618.82
2012,634,158,53326570.35
2012,634,184,0.0
2012,634,186,93991.68
2012,634,201,2311807.69
2012,634,214,769230.77
2012,634,227,62642.35
2012,634,233,424132.28
2012,634,236,18409.8
2012,634,237,213509.06
2012,634,252,71607723.89
2012,634,253,4323271.86
2012,634,255,2235428.08
2012,634,261,91218.31
2012,634,262,12083283.43
2012,634,290,7774.5
2012,634,299,18193.5
2012,634,301,10230.4
2012,634,309,11570.52
2012,634,315,14432960.39
2012,634,320,98231.69
2012,634,457,1906729.04
2012,634,495,7172309.73
2012,634,539,2854453.91
2012,634,554,1268778.52
2012,634,561,76498146.22
2012,634,611,24101.33
2012,634,618,192469.68
2012,634,620,2363251.54
2012,634,634,1821810137.12
2012,634,636,24373091.3
2012,634,640,162630487.35
2012,634,693,197651.0
2012,634,694,4328134.33
2012,634,700,11293750.65
2012,634,731,46396.15
2012,634,751,126311.46
2012,634,767,6026032.89
2012,634,769,2988036.91
2012,634,772,176267.11
2012,634,776,4071737.75
2012,634,778,19728.72
2012,634,782,1945395.22
2012,634,801,26835.5
2012,634,802,12453728.63
2012,634,803,1683060.23
2012,634,806,43643051.18
2012,634,824,22771185.82
2012,634,825,14348058.29
2012,634,827,21973.97
2012,634,828,4615.46
2012,634,831,155684.47
2012,634,862,31973.2
2012,634,882,2437083.57
2012,634,930,6381.2
2012,634,1068,85707.22
2012,634,1139,285525.84
2012,634,1145,20933.94
2012,634,1153,41560.4
2012,634,1160,5261965.06
2012,634,1173,263949144.06
2012,634,1174,387579545.879996
2012,634,1188,1125714001.55998
2012,634,1196,783300421.789987
2012,634,1205,8413864.73
2012,634,1206,72380705.29
2012,634,1208,191411.04
2012,634,1209,262298.27
2012,634,1211,709241.6
2012,634,1214,3801.42
2012,634,1216,223785.21
2012,634,1217,381084.4
2012,634,1218,348127.14
2012,634,1219,6694876.57
2012,634,1221,3813.6
2012,634,1222,4997498.06
2012,634,1223,897251207.27
2012,634,1226,6585760.87
2012,634,1232,190192064.66
2012,634,1234,14395266.99
2012,634,1235,6887635.91
2012,634,1239,17554788.21
2012,636,28,15431029.82
2012,636,39,63819943.72
2012,636,48,53170.0
2012,636,89,43273.79
2012,636,95,3303.72
2012,636,99,33356.0
2012,636,100,43490.64
2012,636,103,108496.91
2012,636,104,6938.34
2012,636,130,112730.88
2012,636,149,1283044.87
2012,636,150,254548.53
2012,636,153,41644.45
2012,636,158,77500.0
2012,636,163,7896.63
2012,636,166,13712.0
2012,636,175,33338.0
2012,636,176,9818.84
2012,636,183,47462.36
2012,636,193,3777145.96
2012,636,195,1894117.88
2012,636,202,212067.12
2012,636,212,6583.53
2012,636,214,2983.92
2012,636,227,39882.22
2012,636,228,262464.47
2012,636,233,797601.3
2012,636,234,10678.22
2012,636,235,95602.89
2012,636,237,181245.65
2012,636,239,169503.61
2012,636,240,188028.7
2012,636,252,5685376.61
2012,636,253,1213268.57
2012,636,255,2483838.65
2012,636,256,1046525.95
2012,636,259,26504.39
2012,636,261,8644674.89
2012,636,262,13655545.18
2012,636,263,5455.6
2012,636,265,457530.26
2012,636,268,25916.01
2012,636,269,19561.95
2012,636,271,841581.64
2012,636,276,0.0
2012,636,281,53285.2
2012,636,286,8445.0
2012,636,287,5208.24
2012,636,290,541001.37
2012,636,291,412687.09
2012,636,292,18502.63
2012,636,293,139552.54
2012,636,300,108972.96
2012,636,301,16391.9
2012,636,307,151940.85
2012,636,309,130007.24
2012,636,315,1151841.51
2012,636,457,14581.53
2012,636,459,53923.82
2012,636,468,21927.6
2012,636,478,2642558.21
2012,636,491,8235811.73
2012,636,503,141724.79
2012,636,538,38670.93
2012,636,539,29911737.48
2012,636,554,212231.38
2012,636,561,11373575.63
2012,636,610,3743.19
2012,636,611,518675.53
2012,636,617,101782.37
2012,636,634,2803488.84
2012,636,636,3041046840.6
2012,636,640,448686.33
2012,636,655,316278.7
2012,636,685,177914.0
2012,636,694,223672.42
2012,636,696,57895.34
2012,636,697,428843.34
2012,636,700,4216231.25
2012,636,731,567712.12
2012,636,751,2128376.47
2012,636,753,360261.02
2012,636,759,300992.15
2012,636,767,10263391.21
2012,636,769,3805832.31
2012,636,770,82499.67
2012,636,772,2929532.98
2012,636,773,474821.78
2012,636,776,3606632.28
2012,636,777,919212.59
2012,636,778,67348099.0
2012,636,782,2981416.24
2012,636,801,2794.3
2012,636,803,1719022.57
2012,636,806,3736915.92
2012,636,809,200483.53
2012,636,810,283728.55
2012,636,811,5122484.79
2012,636,812,4579.0
2012,636,821,228213.97
2012,636,824,31410.05
2012,636,825,438966.72
2012,636,828,321263.73
2012,636,831,1261895.95
2012,636,840,10163.38
2012,636,862,4671173.0
2012,636,882,241870.97
2012,636,883,0.0
2012,636,886,28800.75
2012,636,925,1273562.73
2012,636,930,3558525.76
2012,636,1067,1947.5
2012,636,1068,1280138.81
2012,636,1163,63588.0
2012,636,1166,15217.19
2012,636,1170,84215.78
2012,636,1173,20728305.56
2012,636,1174,7935149.37
2012,636,1183,201067.91
2012,636,1187,21940.0
2012,636,1188,2439438.77
2012,636,1195,16362.38
2012,636,1196,3784082.94
2012,636,1202,51969.5
2012,636,1205,1016622.87
2012,636,1209,217983.89
2012,636,1217,4138.4
2012,636,1219,698668.29
2012,636,1221,11682.32
2012,636,1222,445601.98
2012,636,1223,891538.27
2012,636,1226,263752.02
2012,636,1231,217307.32
2012,636,1234,91670.98
2012,636,1239,77080.4
2012,638,618,5255272.0
2012,638,626,5572370.06
2012,638,638,4989.0
2012,641,641,9396.8
2012,655,,5341285377.0
2012,655,655,1932431205.96
2012,680,680,461931349.76
2012,685,685,144456.92
2012,687,,115346908.0
2012,687,687,978599.76
2012,692,,123671771.0
2012,692,692,9189668.72
2012,693,,11467037387.0
2012,693,693,12117224.53
2012,694,694,27465784.52
2012,697,697,22377412.89
2012,699,699,1174069.94
2012,700,,5737290079.0
2012,700,700,1504416945.75001
2012,700,704,48420.94
2012,700,705,265341.4
2012,700,707,16999.92
2012,732,,30273179.23
2012,732,731,55216498.2
2012,732,732,504238534.83
2012,751,,3495986119.0
2012,751,731,31869.64
2012,751,732,917340.69
2012,751,751,2244564025.8
2012,751,756,89311.71
2012,753,,29479523533.23
2012,753,753,744670248.260001
2012,754,,75202160.0
2012,754,754,1283348814.4
2012,755,,9980000.0
2012,755,755,59800602.74
2012,755,1174,248172691.77
2012,756,,559405085.08
2012,756,756,69322321.54
2012,757,757,3652651.06
2012,759,759,69366945.41
2012,760,,12250115208.0
2012,760,760,82227554.49
2012,761,,70061395.02
2012,761,761,11911288.24
2012,767,767,1369018682.24
2012,767,769,7331017.62
2012,767,787,10303157.77
2012,767,791,46728404.31
2012,767,792,361401.25
2012,767,797,3305202.29
2012,769,769,359525495.96
2012,770,770,23264516.54
2012,772,,108942989.0
2012,772,772,2552718112.29001
2012,773,,10390632.94
2012,773,773,126653349.12
2012,776,767,967030.93
2012,776,776,631278447.72
2012,777,777,1478954193.95
2012,778,778,1167866152.22
2012,779,767,32550426.21
2012,779,779,162492632.839999
2012,782,,1269558878766.0
2012,782,776,20909.2
2012,782,782,1840032793.88
2012,790,,112099214.36
2012,800,,834096733.0
2012,800,800,5981018.82
2012,801,,16811433751.12
2012,801,801,2433815906.91
2012,803,,754445973.0
2012,803,803,100631176.61
2012,807,,546294182.0
2012,811,810,242283712.0
2012,811,811,201962592.37
2012,811,840,1438298.6
2012,823,,2985540865.0
2012,823,823,488125669.27
2012,824,,4402983886.0
2012,824,824,3280084412.98998
2012,825,,86292363.0
2012,825,825,473445879.229999
2012,827,,3000123705.0
2012,827,827,366536336.2
2012,828,,633555717.0
2012,828,561,7517.91
2012,828,828,366643264.170001
2012,828,830,10361514.0
2012,829,,77798973.0
2012,829,829,21239995.58
2012,830,,12840173732.0
2012,830,807,231008.51
2012,830,830,2773675049.49002
2012,831,,795315141167.0
2012,831,831,2120971119.65
2012,831,840,144356.21
2012,834,,1566797817.0
2012,840,214,14537.16
2012,840,252,38186.87
2012,840,253,932348.97
2012,840,269,16030.92
2012,840,271,7892.72
2012,840,303,1991.04
2012,840,315,1043231.96
2012,840,503,282549.62
2012,840,539,672055.57
2012,840,561,0.0
2012,840,655,33194.1
2012,840,694,124307.96
2012,840,700,1890297.18
2012,840,803,6030.54
2012,840,824,332921.55
2012,840,825,286522.2
2012,840,830,1911686.88
2012,840,833,37899.99
2012,840,840,1009603310.25
2012,840,1068,5503.44
2012,840,1173,1927049.78
2012,840,1174,1206452.58
2012,840,1188,35884861.86
2012,840,1196,3571978.62
2012,840,1206,36294.4
2012,840,1210,4543377.06
2012,840,1211,48315.94
2012,840,1214,7912.55
2012,840,1219,253574.4
2012,840,1224,180258.0
2012,840,1231,241760.58
2012,848,,47465035974.0
2012,862,,710964914.54
2012,862,767,28672.0
2012,862,862,5070622500.51998
2012,862,1174,2316990.45
2012,862,1196,370837.7
2012,862,1216,4304149.17
2012,878,,5637808289.0
2012,882,,2720947.0
2012,882,882,1372395888.5
2012,882,887,80712.0
2012,882,896,1177408.0
2012,882,898,500806.0
2012,882,900,14360614.45
2012,882,901,202619.74
2012,882,903,8221302.55
2012,883,,99704564.0
2012,891,,56970198.0
2012,891,891,315745.0
2012,896,,6804161099.0
2012,896,896,307098175.89
2012,900,,8590526551.0
2012,900,900,40693315.15
2012,901,,6290564037.0
2012,901,901,770907565.31
2012,903,,21370798.0
2012,903,903,120039.38
2012,907,,163528590.0
2012,907,907,21214519.66
2012,925,195,615726.67
2012,925,925,218311315.37
2012,928,,4365013.0
2012,930,,8626414158.83
2012,930,554,2139504.49
2012,930,930,11345792096.14
2012,930,960,1165722.9
2012,930,963,24620.0
2012,930,965,124551.81
2012,930,966,50637.6
2012,955,,9550589.84
2012,958,,-13873.0
2012,998,998,48783826.85
2012,1067,1067,3223499.18
2012,1068,,71171983120.33
2012,1068,1068,904649142.0
2012,1125,1125,1225487.57
2012,1126,1126,843276.58
2012,1128,1128,10146658.93
2012,1129,1129,29736644.57
2012,1130,1130,20103745.76
2012,1133,,607925.0
2012,1137,1137,2351041.63
2012,1142,1142,1331356.57
2012,1153,1153,414056.34
2012,1154,,2700000.0
2012,1154,1154,17228054.04
2012,1156,,8335802.56
2012,1158,1158,118906.21
2012,1162,1162,145779.58
2012,1163,1163,112861816.36
2012,1165,,8912233.0
2012,1166,,404005428.0
2012,1166,1166,70931559.64
2012,1167,,1838712.0
2012,1170,1170,10791696.87
2012,1171,1170,53531.75
2012,1171,1171,5230158.17
2012,1173,,986898802.0
2012,1174,,757707780.0
2012,1174,237,36319879.67
2012,1174,255,19862.7
2012,1174,261,71131.2
2012,1174,315,68752.95
2012,1174,503,6788812.53
2012,1174,561,10788760.31
2012,1174,655,147799.0
2012,1174,767,10333244.17
2012,1174,772,22787052.79
2012,1174,1173,339603555.84
2012,1174,1174,44618977327.25
2012,1174,1182,7490.0
2012,1174,1188,481487135.7
2012,1174,1195,224974.0
2012,1174,1196,560969239.18
2012,1174,1201,37670.89
2012,1174,1206,3600661.25
2012,1174,1208,3026923.52
2012,1174,1209,4047.75
2012,1174,1211,3596295.94
2012,1174,1213,22953.91
2012,1174,1216,57244487.43
2012,1174,1217,10250838.7
2012,1174,1219,77345688.58
2012,1174,1222,883677.84
2012,1174,1223,57835.6
2012,1174,1226,4459747.37
2012,1174,1227,9450.89
2012,1174,1228,54108961.34
2012,1174,1231,20728371.23
2012,1174,1232,36980403.45
2012,1174,1233,6591051.15
2012,1174,1234,7299834.7
2012,1174,1235,27002889.83
2012,1174,1239,2795517.31
2012,1188,,2766348717.0
2012,1188,127,11770794.67
2012,1188,150,1154496.08
2012,1188,175,39790.98
2012,1188,227,139574.29
2012,1188,233,305092.0
2012,1188,459,339315.38
2012,1188,561,100965376.1
2012,1188,700,79757705.55
2012,1188,772,205887.56
2012,1188,776,15700.0
2012,1188,778,39300823.86
2012,1188,782,127052744.76
2012,1188,862,51857421.43
2012,1188,930,1239751.82
2012,1188,1068,2590182.67
2012,1188,1173,809350582.649999
2012,1188,1174,873545898.3
2012,1188,1177,344071.35
2012,1188,1188,64284972333.0704
2012,1188,1192,64332.0
2012,1188,1196,1796516786.43
2012,1188,1200,165583.37
2012,1188,1203,15994.4
2012,1188,1205,6709641863.54995
2012,1188,1206,12681180.21
2012,1188,1208,26856528.22
2012,1188,1209,323053.21
2012,1188,1211,9555583.48
2012,1188,1212,71624.15
2012,1188,1213,15300518.53
2012,1188,1216,129481225.14
2012,1188,1217,3288798.51
2012,1188,1218,229583.57
2012,1188,1219,43939732.0
2012,1188,1220,695825.66
2012,1188,1222,3904.1
2012,1188,1223,4721285.31
2012,1188,1225,777589.12
2012,1188,1226,20244672.75
2012,1188,1228,7167163.73
2012,1188,1231,21596975.36
2012,1188,1234,51822934.39
2012,1188,1235,292995.0
2012,1188,1239,651146769.52
2012,1196,,257223077.0
2012,1196,772,1122060.0
2012,1196,862,597800.15
2012,1196,1173,1185334907.94
2012,1196,1174,410242548.07
2012,1196,1188,803177749.660001
2012,1196,1196,29749023197.44
2012,1196,1200,110922.83
2012,1196,1205,38670.0
2012,1196,1209,124073.01
2012,1196,1211,911864.81
2012,1196,1212,1082997.96
2012,1196,1213,7867234.0
2012,1196,1216,83619649.0
2012,1196,1217,6624880.31
2012,1196,1219,99167267.34
2012,1196,1222,1537068.0
2012,1196,1223,2358193.77
2012,1196,1228,4021189.66
2012,1196,1231,8103321.41
2012,1196,1234,7515.81
2012,1196,1235,47935868.93
2012,1206,1206,85917115.22
